"","X","CH","Phase","Slope","R2","RMSE.lm","RMSE.lo","Mass.g","Temp.C","sec","CHvol.mL","Tubevol.mL","Resp.DOY","Type","O2.mg_h","PreSec","PostSec","MO2.Cor","corO2.mg_h","MO2","Ex"
"588",46,7,"M6",-0.000372624092813961,0.981923484419105,0.00582331625758218,0.00524689173494595,0.4612,18.596015037594,44713,16.128,0.818,199,"SMR",0.0221134811227905,31067,63416,-1.21731346527694e-07,0.0237746270775074,0.0515494949642399,"CUE"
"589",47,7,"M7",-0.000338767502442417,0.98059521082036,0.00548898736963881,0.00505484863428267,0.4612,18.6259398496241,45993,16.128,0.818,199,"SMR",0.0201042522873459,31067,63416,-1.21731346527694e-07,0.0219212143656183,0.047530820393795,"CUE"
"590",48,7,"M8",-0.000374255635726207,0.982851108661717,0.00569407805063138,0.00534942094005175,0.4612,18.6593984962406,47273,16.128,0.818,199,"SMR",0.0222103054937497,31067,63416,-1.21731346527694e-07,0.0241830836955776,0.0524351337718507,"CUE"
"591",49,8,"M1",-0.000248302509783438,0.931452978247947,0.00775846571433438,0.00594587306280309,0.3448,18.3843609022556,38313,16.128,0.949,199,"SMR",0.0149567301151144,31067,63416,-1.15675690286435e-07,0.0157949161669299,0.0458089215978245,"CUE"
"592",50,8,"M2",-0.000258877257244615,0.89314184342667,0.0103137934108512,0.00600836112716892,0.3448,18.437969924812,39593,16.128,0.949,199,"SMR",0.015593709757206,31067,63416,-1.15675690286435e-07,0.0165799606925882,0.0480857328671351,"CUE"
"593",51,8,"M3",-0.000416465876904658,0.973947333604188,0.00784546491738666,0.00623393693650409,0.3448,18.4801503759398,40873,16.128,0.949,199,"SMR",0.0250862052439588,31067,63416,-1.15675690286435e-07,0.0262205210629076,0.0760455947300104,"CUE"
"594",52,8,"M4",-0.000504246131845258,0.965305306407207,0.0110108961207331,0.00610967691523532,0.3448,18.519298245614,42153,16.128,0.949,199,"SMR",0.0303737296581404,31067,63416,-1.15675690286435e-07,0.0316561103606559,0.0918100648510901,"CUE"
"595",53,8,"M5",-0.000372524412035602,0.949997459005748,0.00984397409269719,0.0057081371934491,0.3448,18.5599749373434,43433,16.128,0.949,199,"SMR",0.0224393506814236,31067,63416,-1.15675690286435e-07,0.0238697962675056,0.0692279474115592,"CUE"
"596",54,8,"M6",-0.000334340062659481,0.95645354797272,0.00821700923604728,0.00589378113725664,0.3448,18.596015037594,44713,16.128,0.949,199,"SMR",0.0201392812671515,31067,63416,-1.15675690286435e-07,0.0217177917368002,0.0629866349675179,"CUE"
"597",55,8,"M7",-0.000335456423783872,0.970794434209292,0.00670171869919808,0.00561135148714607,0.3448,18.6259398496241,45993,16.128,0.949,199,"SMR",0.0202065263065314,31067,63416,-1.15675690286435e-07,0.0219331016597468,0.0636110836999616,"CUE"
"598",56,8,"M8",-0.000348110479607376,0.96924960928599,0.00714176421871827,0.00567431966768322,0.3448,18.6593984962406,47273,16.128,0.949,199,"SMR",0.0209687550007915,31067,63416,-1.15675690286435e-07,0.0228433952375735,0.0662511462806657,"CUE"
"599",57,1,"M1",-0.000277221666711892,0.914273228921936,0.00977751093686326,0.00525063989940696,0.48,18.4981954887218,49200,16.128,1.011,199,"Treat",0.0166256486847123,31067,63416,-4.19154173005338e-08,0.0173857009466229,0.0362202103054643,"DF"
"600",58,1,"M2",-0.000360905204805576,0.983897319843138,0.00531799896622742,0.0047845762620841,0.48,18.544686716792,50480,16.128,1.011,199,"Treat",0.0216443513046819,31067,63416,-4.19154173005338e-08,0.0224580553007372,0.0467876152098691,"DF"
"601",59,1,"M3",-0.000306254410781365,0.711125070003662,0.0224825305806187,0.00657872369758415,0.48,18.5763408521303,51760,16.128,1.011,199,"Treat",0.0183668120251444,31067,63416,-4.19154173005338e-08,0.0192341677553443,0.040071182823634,"DF"
"602",60,1,"M4",-0.000228695888599555,0.958764113555892,0.00546287229589671,0.00455049350297139,0.48,18.6146365914787,53040,16.128,1.011,199,"Treat",0.0137154413094479,31067,63416,-4.19154173005338e-08,0.0146364487737926,0.0304926016120679,"DF"
"603",61,1,"M5",-0.000201251303311727,0.940236916080786,0.00584409760806392,0.00528906860300268,0.48,18.6498746867168,54320,16.128,1.011,199,"Treat",0.0120695236627322,31067,63416,-4.19154173005338e-08,0.0130441828612216,0.0271753809608782,"DF"
"604",62,1,"M6",-0.000209253203610217,0.943271993833241,0.00591062374268986,0.00462537676278978,0.48,18.6825313283208,55600,16.128,1.011,199,"Treat",0.0125494168281934,31067,63416,-4.19154173005338e-08,0.0135777277608274,0.0282869328350571,"DF"
"605",63,1,"M7",-0.000247627772446279,0.961027560513537,0.00574369187794259,0.00478415649702734,0.48,18.7102506265664,56880,16.128,1.011,199,"Treat",0.0148508318202572,31067,63416,-4.19154173005338e-08,0.0159327944870359,0.0331933218479914,"DF"
"606",64,1,"M8",-0.000243759610758131,0.977971254290526,0.00421380560412074,0.00406185102561826,0.48,18.7409273182957,58160,16.128,1.011,199,"Treat",0.014618848880231,31067,63416,-4.19154173005338e-08,0.0157544632811543,0.0328217985024048,"DF"
"607",65,2,"M1",-0.000271667103965413,0.97131135646715,0.00537766489068756,0.00472108219894764,0.5149,18.4981954887218,49200,16.128,0.812,199,"Treat",0.0160637736576323,31067,63416,-2.05328989264306e-07,0.019787004219962,0.0384288293260088,"DF"
"608",66,2,"M2",-0.00025180096474218,0.971846361392536,0.0049363592400873,0.00461114217772299,0.5149,18.544686716792,50480,16.128,0.812,199,"Treat",0.0148890816935524,31067,63416,-2.05328989264306e-07,0.0188751333621404,0.0366578624240443,"DF"
"609",67,2,"M3",-0.000286007124494628,0.94245159667149,0.00814038363215224,0.0051121820755108,0.5149,18.5763408521303,51760,16.128,0.812,199,"Treat",0.0169117042339322,31067,63416,-2.05328989264306e-07,0.0211605770087785,0.041096478944996,"DF"
"610",68,2,"M4",-0.00034149130669273,0.981888960629018,0.00534196526444356,0.0049875378551993,0.5149,18.6146365914787,53040,16.128,0.812,199,"Treat",0.0201925039016115,31067,63416,-2.05328989264306e-07,0.0247041977827162,0.0479786323222299,"DF"
"611",69,2,"M5",-0.000383080394120019,0.988767769956915,0.00470280182613277,0.00427657489816831,0.5149,18.6498746867168,54320,16.128,0.812,199,"Treat",0.0226516816132586,31067,63416,-2.05328989264306e-07,0.0274261966006215,0.0532650934174044,"DF"
"612",70,2,"M6",-0.000301479110043182,0.978793307791579,0.00511127330978931,0.00402273984854057,0.5149,18.6825313283208,55600,16.128,0.812,199,"Treat",0.0178265683093329,31067,63416,-2.05328989264306e-07,0.0228639044029542,0.0444045531228475,"DF"
"613",71,2,"M7",-0.000313848533651755,0.980043971656066,0.00515840323103706,0.00470838700921396,0.5149,18.7102506265664,56880,16.128,0.812,199,"Treat",0.0185579767803004,31067,63416,-2.05328989264306e-07,0.0238581339801799,0.0463354709267429,"DF"
"614",72,2,"M8",-0.000324185566558572,0.965598186974723,0.00704801839067527,0.00516128131390519,0.5149,18.7409273182957,58160,16.128,0.812,199,"Treat",0.0191692092574123,31067,63416,-2.05328989264306e-07,0.0247321875635502,0.0480329919664986,"DF"
"615",73,3,"M1",-0.000438319317163749,0.960905623157367,0.0101832944032815,0.00607014967919076,0.5092,18.4981954887218,49200,16.128,1.091,199,"Treat",0.0263672212533942,31067,63416,-1.90377491825133e-07,0.0298193363126593,0.0585611475111141,"DF"
"616",74,3,"M2",-0.000538923488665629,0.949532958983742,0.0143105695965237,0.00776942002264339,0.5092,18.544686716792,50480,16.128,1.091,199,"Treat",0.0324190933592578,31067,63416,-1.90377491825133e-07,0.0361148916080591,0.0709247674942244,"DF"
"617",75,3,"M3",-0.000439995318736788,0.977117750153845,0.00775541201003584,0.00486920083481934,0.5092,18.5763408521303,51760,16.128,1.091,199,"Treat",0.0264680415973007,31067,63416,-1.90377491825133e-07,0.0304075230356382,0.0597162667628402,"DF"
"618",76,3,"M4",-0.000491831831496085,0.960005792757949,0.0115626974278845,0.0058775678141579,0.5092,18.6146365914787,53040,16.128,1.091,199,"Treat",0.0295862815365598,31067,63416,-1.90377491825133e-07,0.0337694461644335,0.0663186295452346,"DF"
"619",77,3,"M5",-0.000430804480513614,0.987556090108505,0.00557004447867008,0.00400169251790461,0.5092,18.6498746867168,54320,16.128,1.091,199,"Treat",0.025915164150551,31067,63416,-1.90377491825133e-07,0.0303420119679608,0.0595876118773778,"DF"
"620",78,3,"M6",-0.000348171532319382,0.960336741714002,0.00814998086523164,0.00441696789793594,0.5092,18.6825313283208,55600,16.128,1.091,199,"Treat",0.0209443560147015,31067,63416,-1.90377491825133e-07,0.0256148870216475,0.0503041771831255,"DF"
"621",79,3,"M7",-0.000298440553843561,0.984198343689407,0.00435560749871075,0.00402374577406821,0.5092,18.7102506265664,56880,16.128,1.091,199,"Treat",0.0179527750798145,31067,63416,-1.90377491825133e-07,0.0228669892762966,0.044907677290449,"DF"
"622",80,3,"M8",-0.00023080926830611,0.962335116307814,0.00525943753348759,0.00495653444440912,0.5092,18.7409273182957,58160,16.128,1.091,199,"Treat",0.0138843961615492,31067,63416,-1.90377491825133e-07,0.0190422935475675,0.0373964916487971,"DF"
"623",81,4,"M1",-0.000178859495803068,0.963735769917145,0.00399625462891551,0.00351769445690072,0.3088,18.4981954887218,49200,16.128,1.076,199,"Treat",0.0108787210325712,31067,63416,-1.56731737806344e-07,0.0137207376342136,0.0444324405253031,"DF"
"624",82,4,"M2",-0.000237465466640796,0.978585865340112,0.00404605857202909,0.00332282592684096,0.3088,18.544686716792,50480,16.128,1.076,199,"Treat",0.0144432955871625,31067,63416,-1.56731737806344e-07,0.017485928813197,0.0566254171411821,"DF"
"625",83,4,"M3",-0.000234513691801171,0.974828174649472,0.00434052668718257,0.00404141765683984,0.3088,18.5763408521303,51760,16.128,1.076,199,"Treat",0.0142637606125889,31067,63416,-1.56731737806344e-07,0.0175070104630156,0.0566936867325634,"DF"
"626",84,4,"M4",-0.000244122801143474,0.979783106162534,0.00403907107115974,0.00388097861568451,0.3088,18.6146365914787,53040,16.128,1.076,199,"Treat",0.0148482127795652,31067,63416,-1.56731737806344e-07,0.018292079254384,0.0592360079481347,"DF"
"627",85,4,"M5",-0.000231043679899099,0.975598507006317,0.00420869678190787,0.00388825629380827,0.3088,18.6498746867168,54320,16.128,1.076,199,"Treat",0.0140527050502725,31067,63416,-1.56731737806344e-07,0.0176971881494835,0.0573095471162029,"DF"
"628",86,4,"M6",-0.000279327613864662,0.977694583204058,0.00485957564731401,0.00384304720595938,0.3088,18.6825313283208,55600,16.128,1.076,199,"Treat",0.0169894652463584,31067,63416,-1.56731737806344e-07,0.0208345649699615,0.0674694461462483,"DF"
"629",87,4,"M7",-0.000249083903756659,0.97887081585462,0.00421507441219309,0.00403170718757014,0.3088,18.7102506265664,56880,16.128,1.076,199,"Treat",0.0151499605346982,31067,63416,-1.56731737806344e-07,0.0191956768826934,0.0621621660708982,"DF"
"630",88,4,"M8",-0.000258207822998583,0.983075873876706,0.00390220348392783,0.00336274423962778,0.3088,18.7409273182957,58160,16.128,1.076,199,"Treat",0.0157049021200524,31067,63416,-1.56731737806344e-07,0.0199512350924397,0.0646089219314756,"DF"
"631",89,6,"M1",-0.000215935868503273,0.893949214016348,0.00856655522222384,0.00746691552981934,0.4273,18.4484962406015,49200,16.128,0.768,199,"Treat",0.0128022589354315,31067,63416,-5.60962778075624e-08,0.013819452740916,0.0323413356913551,"CUE"
"632",90,6,"M2",-0.000266840910897607,0.925993984138376,0.00868885906210572,0.00834142368632318,0.4273,18.4384711779449,50480,16.128,0.768,199,"Treat",0.0158202824734779,31067,63416,-5.60962778075624e-08,0.0169092795145561,0.0395723836053268,"CUE"
"633",91,6,"M3",-0.000238801396681415,0.906868856796314,0.00881440485630172,0.00797780439108131,0.4273,18.4505513784461,51760,16.128,0.768,199,"Treat",0.014157894821498,31067,63416,-5.60962778075624e-08,0.0153186950981699,0.035849976826983,"CUE"
"634",92,6,"M4",-0.000229291115876188,0.89488471933756,0.00905143667731947,0.00865621404617479,0.4273,18.4791979949875,53040,16.128,0.768,199,"Treat",0.0135940557601087,31067,63416,-5.60962778075624e-08,0.0148266592723742,0.0346984771176556,"CUE"
"635",93,6,"M5",-0.000205622022502453,0.849727079142102,0.00995981266660083,0.0089366266263769,0.4273,18.5094486215539,54320,16.128,0.768,199,"Treat",0.0121907786471501,31067,63416,-5.60962778075624e-08,0.0134951853950094,0.0315824605546674,"CUE"
"636",94,6,"M6",-0.000236688119059394,0.898687664475185,0.00915343581044708,0.00879768237083187,0.4273,18.5412030075188,55600,16.128,0.768,199,"Treat",0.0140326042548724,31067,63416,-5.60962778075624e-08,0.0154088142383253,0.0360608805015804,"CUE"
"637",95,6,"M7",-0.000251988874549411,0.895478634205937,0.00991601555750824,0.0097139998816909,0.4273,18.5723558897243,56880,16.128,0.768,199,"Treat",0.0149397450418508,31067,63416,-5.60962778075624e-08,0.0163877582608974,0.0383518798523224,"CUE"
"638",96,6,"M8",-0.000256169595475538,0.922652487216908,0.00854304293858332,0.00813473450769355,0.4273,18.6004511278196,58160,16.128,0.768,199,"Treat",0.0151876087812288,31067,63416,-5.60962778075624e-08,0.0167074252358691,0.039099988850618,"CUE"
"639",97,7,"M1",-0.000290024662433945,0.974172206962065,0.00543928255796383,0.00501418086979695,0.4612,18.4484962406015,49200,16.128,0.818,199,"Treat",0.017211594799048,31067,63416,-1.21731346527694e-07,0.0194189493056347,0.0421052673582712,"CUE"
"640",98,7,"M2",-0.000322556099537658,0.977815009759478,0.00559612541254479,0.00533003741080398,0.4612,18.4384711779449,50480,16.128,0.818,199,"Treat",0.0191421820427702,31067,63416,-1.21731346527694e-07,0.0215053526729123,0.0466291254833312,"CUE"
"641",99,7,"M3",-0.000352549600125357,0.98238645564546,0.00543730043940803,0.00494960863430606,0.4612,18.4505513784461,51760,16.128,0.818,199,"Treat",0.0209221547333273,31067,63416,-1.21731346527694e-07,0.0234411414870249,0.0508264125911208,"CUE"
"642",100,7,"M4",-0.000335100014625267,0.982247149784289,0.00518894432880166,0.00516521558562973,0.4612,18.4791979949875,53040,16.128,0.818,199,"Treat",0.0198866041959405,31067,63416,-1.21731346527694e-07,0.0225614070731936,0.0489189225351118,"CUE"
"643",101,7,"M5",-0.000345716087102277,0.975068102226377,0.00636737886598634,0.00612166903025089,0.4612,18.5094486215539,54320,16.128,0.818,199,"Treat",0.020516617989589,31067,63416,-1.21731346527694e-07,0.0233472369903975,0.0506228035351203,"CUE"
"644",102,7,"M6",-0.000352449179779822,0.98040017442675,0.00573986695788453,0.00563929993187354,0.4612,18.5412030075188,55600,16.128,0.818,199,"Treat",0.0209161952598039,31067,63416,-1.21731346527694e-07,0.0239026303841678,0.0518270389942927,"CUE"
"645",103,7,"M7",-0.000392877202586215,0.983843816536202,0.00579887898104847,0.00514183233486979,0.4612,18.5723558897243,56880,16.128,0.818,199,"Treat",0.0233154075930957,31067,63416,-1.21731346527694e-07,0.026457658841015,0.0573669966197204,"CUE"
"646",104,7,"M8",-0.000346407862308561,0.976247816705821,0.00622358147443783,0.00607420840326586,0.4612,18.6004511278196,58160,16.128,0.818,199,"Treat",0.020557671582903,31067,63416,-1.21731346527694e-07,0.0238557389543778,0.0517253663364654,"CUE"
"647",105,8,"M1",-0.000410684341914037,0.980448733928593,0.00667980910731116,0.00551528838926238,0.3448,18.4484962406015,49200,16.128,0.949,199,"Treat",0.0247379491647866,31067,63416,-1.15675690286435e-07,0.0268354964567505,0.0778291660578611,"CUE"
"648",106,8,"M2",-0.0004004593396119,0.966308592122743,0.00861273321035157,0.00616726815482889,0.3448,18.4384711779449,50480,16.128,0.949,199,"Treat",0.0241220367441152,31067,63416,-1.15675690286435e-07,0.0263676489196458,0.0764722996509449,"CUE"
"649",107,8,"M3",-0.000471276687613473,0.979667376412271,0.00782013505284568,0.00540703907679247,0.3448,18.4505513784461,51760,16.128,0.949,199,"Treat",0.0283877848529502,31067,63416,-1.15675690286435e-07,0.0307814619120474,0.0892733814154507,"CUE"
"650",108,8,"M4",-0.000347005919886805,0.962888534960194,0.00784664192421021,0.00567828524767545,0.3448,18.4791979949875,53040,16.128,0.949,199,"Treat",0.020902220829828,31067,63416,-1.15675690286435e-07,0.0234439627724918,0.0679929314747443,"CUE"
"651",109,8,"M5",-0.000407099179445202,0.976821240742635,0.00722301772726514,0.00599632606084409,0.3448,18.5094486215539,54320,16.128,0.949,199,"Treat",0.0245219936051269,31067,63416,-1.15675690286435e-07,0.0272118004313573,0.0789205348937278,"CUE"
"652",110,8,"M6",-0.000410076798396249,0.983726898185259,0.00607496813705868,0.0058492626826854,0.3448,18.5412030075188,55600,16.128,0.949,199,"Treat",0.0247013532220526,31067,63416,-1.15675690286435e-07,0.0275392249318497,0.0798701419137173,"CUE"
"653",111,8,"M7",-0.000399444104714423,0.987163787674297,0.00524639231129333,0.00469907713094333,0.3448,18.5723558897243,56880,16.128,0.949,199,"Treat",0.0240608831360496,31067,63416,-1.15675690286435e-07,0.0270468197294134,0.0784420525795051,"CUE"
"654",112,8,"M8",-0.000372473342901415,0.978007173565304,0.00643347486630815,0.00562235688122631,0.3448,18.6004511278196,58160,16.128,0.949,199,"Treat",0.0224362744851422,31067,63416,-1.15675690286435e-07,0.0255702759620726,0.074159733068656,"CUE"
"655",1,1,"M1",-0.000214769604970359,0.93756885023063,0.00638341101478977,0.00495509354120215,0.2956,18.4925313283208,39630,16.128,1.011,200,"SMR",0.0130228213116879,30848.3571428571,61812,3.12111886895199e-08,0.0127487357994696,0.043128334910249,"DF"
"656",2,1,"M2",-0.000176915768866257,0.935874785195682,0.00533399981262006,0.00511498048834569,0.2956,18.5489974937343,40910,16.128,1.011,200,"SMR",0.0107275070207589,30848.3571428571,61812,3.12111886895199e-08,0.010413471187018,0.0352282516475577,"DF"
"657",3,1,"M3",-0.00022439582376561,0.95855962300418,0.00537400370838802,0.00468060329082375,0.2956,18.6092230576441,42190,16.128,1.011,200,"SMR",0.0136065190248492,30848.3571428571,61812,3.12111886895199e-08,0.0132525328695858,0.0448326551745121,"DF"
"658",4,1,"M4",-0.000204425084828085,0.952936649786301,0.00523268389441234,0.00433628395162039,0.2956,18.6599498746867,43470,16.128,1.011,200,"SMR",0.0123955685056561,30848.3571428571,61812,3.12111886895199e-08,0.0120016320288701,0.0406009202600478,"DF"
"659",5,1,"M5",-0.000236382803944116,0.970220728848543,0.00477000183479727,0.00441814361971604,0.2956,18.6800501253133,44750,16.128,1.011,200,"SMR",0.0143333644318284,30848.3571428571,61812,3.12111886895199e-08,0.0138994776335198,0.0470212369198909,"DF"
"660",6,1,"M6",-0.0002342246002495,0.96992851880492,0.00475029915497279,0.00445765363902709,0.2956,18.70664160401,46030,16.128,1.011,200,"SMR",0.0142024990746328,30848.3571428571,61812,3.12111886895199e-08,0.0137286619548016,0.0464433760311285,"DF"
"661",7,1,"M7",-0.00019065321068889,0.940138435574964,0.00554119149804746,0.00507764190939572,0.2956,18.7312280701754,47310,16.128,1.011,200,"SMR",0.0115604938401021,30848.3571428571,61812,3.12111886895199e-08,0.0110467063987483,0.0373704546642365,"DF"
